monotonic_ns,encoder_value
24258526798035,0.000000
24258533043065,0.000000
24258544305802,0.000000
24258550500147,0.000000
24258556668077,0.000000
24258567903095,0.000000
24258574073197,0.000000
24258585364803,0.000000
24258591566942,0.000000
24258597777767,0.000000
24258609056987,0.000000
24258615269524,0.000000
24258626611538,0.000000
24258632901139,0.000000
24258639168945,0.000000
24258650447830,0.000000
24258656639665,0.000000
24258662874346,0.000000
24258674165754,0.000000
24258680387907,0.000000
24258686576161,0.000000
24258697840512,0.000000
24258704031170,0.000000
24258715414340,0.000000
24258721671102,0.000000
24258727906004,0.000000
24258739216696,0.000000
24258745505563,0.000000
24258751726606,0.000000
24258763085764,0.000000
24258769284600,0.000000
24258775474642,0.000000
24258786712348,0.000000
24258792869518,0.000000
24258804111432,0.000000
24258810300604,0.000000
24258816464358,0.000000
24258827693060,0.000000
24258833860864,0.000000
24258840146045,0.000000
24258851510284,0.000000
24258857912183,0.000000
24258864347753,0.000000
24258875800758,0.000000
24258882099937,0.000000
24258888302845,0.000000
24258899783468,0.000000
24258906117479,0.000000
24258912357223,0.000000
24258923636928,0.000000
24258929845638,0.000000
24258936095546,0.000000
24258947340526,0.000000
24258953547586,0.000000
24258964892907,0.000000
24258971028741,0.000000
24258977174826,0.000000
24258988474712,0.000000
24258994666698,0.000000
24259000887050,0.000000
24259012146056,0.000000
24259018336583,0.000000
24259029667020,0.000000
24259035858389,0.000000
24259042124836,0.000000
24259053420170,0.000000
24259059650715,0.000000
24259065850091,0.000000
24259077156907,0.000000
24259083392878,0.000000
24259094690145,0.000000
24259100917507,0.000000
24259107130159,0.000000
24259118404831,0.000000
24259124658704,0.000000
24259130947321,0.000000
24259142297248,0.000000
24259148929995,0.000000
24259155128735,0.000000
24259166419033,0.000000
24259172635639,0.000000
24259178857998,0.000000
24259190149773,0.000000
24259196334810,0.000000
24259207588689,0.000000
24259213794723,0.000000
24259219994878,0.000000
24259231290650,0.000000
24259237526266,0.000000
24259243774109,0.000000
24259255193095,0.000000
24259261471678,0.000000
24259267936162,0.000000
24259279275102,0.000000
24259285552669,0.000000
24259291783688,0.000000
24259303157340,0.000000
24259309403711,0.000000
24259315798074,0.000000
24259327305358,0.000000
24259333688108,0.000000
24259340049083,0.000000
24259351412203,0.000000
24259357632431,0.000000
24259363890905,0.000000
24259375210088,0.000000
24259381480235,0.000000
24259393100508,0.000000
24259399400963,0.000000
24259405755986,0.000000
24259412053144,0.000000
24259423446366,0.000000
24259429773822,0.000000
24259436053783,0.000000
24259447494942,0.000000
24259453762632,0.000000
24259465083121,0.000000
24259471255745,0.000000
24259477460812,0.000000
24259488834214,0.000000
24259495105974,0.000000
24259501350490,0.000000
24259512747803,0.000000
24259519031489,0.000000
24259525336974,0.000000
24259536698586,0.000000
24259543090466,0.000000
24259554418231,0.000000
24259560685703,0.000000
24259566930025,0.000000
24259578373062,0.000000
24259584673977,0.000000
24259590910152,0.000000
24259602330891,0.000000
24259608640179,0.000000
24259614921735,0.000000
24259626217754,0.000000
24259632473446,0.000000
24259638672821,0.000000
24259649956208,0.000000
24259656132823,0.000000
24259667407871,0.000000
24259673616070,0.000000
24259679790647,0.000000
24259691056010,0.000000
24259697251270,0.000000
24259703482814,0.000000
24259714773806,0.000000
24259721048174,0.000000
24259727373351,0.000000
24259738713045,0.000000
24259744966651,0.000000
24259751158196,0.000000
24259762419094,0.000000
24259768581823,0.000000
24259779835315,0.000000
24259785987175,0.000000
24259792155926,0.000000
24259803424388,0.000000
24259809620835,0.000000
24259815780615,0.000000
24259827020458,0.000000
24259833210912,0.000000
24259844452622,0.000000
24259850658584,0.000000
24259856844342,0.000000
24259868136418,0.000000
24259874335676,0.000000
24259880606660,0.000000
24259891878265,0.000000
24259898062365,0.000000
24259909332888,0.000000
24259915527524,0.000000
24259921713130,0.000000
24259933034575,0.000000
24259939240909,0.000000
24259945489964,0.000000
24259956803390,0.000000
24259963053469,0.000000
24259969275316,0.000000
24259980578547,0.000000
24259986806456,0.000000
24259998085290,0.000000
24260004259806,0.000000
24260010490616,0.000000
24260021898360,0.000000
24260028201805,0.000000
24260034398190,0.000000
24260045798211,0.000000
24260052041228,0.000000
24260058246705,0.000000
24260069563530,0.000000
24260075772111,0.000000
24260082094434,0.000000
24260093376912,0.000000
24260099720374,0.000000
24260111083491,0.000000
24260117304366,0.000000
24260123481963,0.000000
24260134735741,0.000000
24260140932720,0.000000
24260147267717,0.000000
24260158581690,0.000000
24260164804594,0.000000
24260171039123,0.000000
24260182513344,0.000000
24260188934253,0.000000
24260195235937,0.000000
24260206705993,0.000000
24260212961973,0.000000
24260224306801,0.000000
24260230651870,0.000000
24260236933218,0.000000
24260248285923,0.000000
24260254520351,0.000000
24260261021718,0.000000
24260267371742,0.000000
24260278796402,0.000000
24260285103636,0.000000
24260296444186,0.000000
24260302715348,0.000000
24260308987795,0.000000
24260320553937,0.000000
24260327195693,0.000000
24260333501879,0.000000
24260339739159,0.000000
24260351181334,0.000000
24260357413926,0.000000
24260368738634,0.000000
24260375044328,0.000000
24260381305904,0.000000
24260392677461,0.000000
24260399065662,0.000000
24260405296625,0.000000
24260416598970,0.000000
24260422803810,0.000000
24260429036420,0.000000
24260440424489,0.000000
24260446813263,0.000000
24260458154742,0.000000
24260464400063,0.000000
24260470651199,0.000000
24260481995306,0.000000
24260488181765,0.000000
24260494361295,0.000000
24260505637640,0.000000
24260511787865,0.000000
24260523079478,0.000000
24260529408681,0.000000
24260535759106,0.000000
24260542225047,0.000000
24260553544017,0.000000
24260559760681,0.000000
24260571034295,0.000000
24260577226054,0.000000
24260583833268,0.000000
24260595171300,0.000000
24260601434153,0.000000
24260607643300,0.000000
24260618951789,0.000000
24260625133572,0.000000
24260631319622,0.000000
24260642569358,0.000000
24260648755772,0.000000
24260659999764,0.000000
24260666226171,0.000000
24260672401082,0.000000
24260683739100,0.000000
24260689943193,0.000000
24260696169623,0.000000
24260707455903,0.000000
24260713704508,0.000000
24260724994157,0.000000
24260731370578,0.000000
24260737588265,0.000000
24260748833702,0.000000
24260754999566,0.000000
24260761160847,0.000000
24260772433266,0.000000
24260778633456,0.000000
24260784774348,0.000000
24260796086641,0.000000
24260802223721,0.000000
24260813481906,0.000000
24260819663752,0.000000
24260825805740,0.000000
24260837078162,0.000000
24260843299713,0.000000
24260849503123,0.000000
24260860781484,0.000000
24260866966250,0.000000
24260878219685,0.000000
24260884434088,0.000000
24260890657758,0.000000
24260902027491,0.000000
24260908293099,0.000000
24260914570404,0.000000
24260925964971,0.000000
24260932299918,0.000000
24260938632279,0.000000
24260950053722,0.000000
24260956310011,0.000000
24260962595879,0.000000
24260974285425,0.000000
24260980684107,0.000000
24260987224122,0.000000
24260998687003,0.000000
24261005114510,0.000000
24261011274990,0.000000
24261022543539,0.000000
24261028753539,0.000000
24261034962243,0.000000
24261046225597,0.000000
24261052416217,0.000000
24261058595040,0.000000
24261069851427,0.000000
24261076066755,0.000000
24261087386207,0.000000
24261093622291,0.000000
24261099824221,0.000000
24261111085236,0.000000
24261117269063,0.000000
24261123459201,0.000000
24261134713829,0.000000
24261140893669,0.000000
24261152162619,0.000000
24261158415502,0.000000
24261164634364,0.000000
24261175944119,0.000000
24261182194415,0.000000
24261188417895,0.000000
24261199922442,0.000000
24261206223411,0.000000
24261217627333,0.000000
24261223902770,0.000000
24261230179319,0.000000
24261236434498,0.000000
24261247792662,0.000000
24261254049198,0.000000
24261260252645,0.000000
24261271608128,0.000000
24261277812157,0.000000
24261289145845,0.000000
24261295312981,0.000000
24261301524109,0.000000
24261312753225,0.000000
24261318929809,0.000000
24261325089037,0.000000
24261336336513,0.000000
24261342510541,0.000000
24261353754037,0.000000
24261359930774,0.000000
24261366104319,0.000000
24261377408275,0.000000
24261383871095,0.000000
24261390109678,0.000000
24261401428856,0.000000
24261407685943,0.000000
24261419050437,0.000000
24261425292766,0.000000
24261431524887,0.000000
24261442781005,0.000000
24261448977233,0.000000
24261455144499,0.000000
24261466478531,0.000000
24261472705775,0.000000
24261478901577,0.000000
24261490181348,0.000000
24261496451441,0.000000
24261502646835,0.000000
24261513931911,0.000000
24261520139879,0.000000
24261526322833,0.000000
24261537571804,0.000000
24261543748286,0.000000
24261555046857,0.000000
24261561254106,0.000000
24261567417450,0.000000
24261578750056,0.000000
24261584999224,0.000000
24261591190486,0.000000
24261602477021,0.000000
24261608691671,0.000000
24261620012108,0.000000
24261626197015,0.000000
24261632369138,0.000000
24261643628170,0.000000
24261649835663,0.000000
24261656085405,0.000000
24261667423790,0.000000
24261673630268,0.000000
24261679810136,0.000000
24261691058674,0.000000
24261697236777,0.000000
24261708541420,0.000000
24261714819985,0.000000
24261721017572,0.000000
24261732288994,0.000000
24261738526119,0.000000
24261744724430,0.000000
24261756030849,0.000000
24261762257751,0.000000
24261768531921,0.000000
24261779908651,0.000000
24261786121659,0.000000
24261797409309,0.000000
24261803628101,0.000000
24261809863166,0.000000
24261821229489,0.000000
24261827462974,0.000000
24261833770156,0.000000
24261845101271,0.000000
24261851368424,0.000000
24261857599671,0.000000
24261868932629,0.000000
24261875148033,0.000000
24261881383211,0.000000
24261892735717,0.000000
24261899027217,0.000000
24261905210670,0.000000
24261916553029,0.000000
24261922834106,0.000000
24261934222545,0.000000
24261940511896,0.000000
24261946755119,0.000000
24261958097868,0.000000
24261964344436,0.000000
24261970557545,0.000000
24261981990701,0.000000
24261988288217,0.000000
24261994543375,0.000000
24262005814738,0.000000
24262012038207,0.000000
24262023303131,0.000000
24262029536935,0.000000
24262035773658,0.000000
24262047101088,0.000000
24262053478765,0.000000
24262059683962,0.000000
24262070994617,0.000000
24262077290403,0.000000
24262083598424,0.000000
24262094908846,0.000000
24262101139114,0.000000
24262112456952,0.000000
24262118679221,0.000000
24262124886735,0.000000
24262136172197,0.000000
24262142361691,0.000000
24262148571748,0.000000
24262159866495,0.000000
24262166113882,0.000000
24262172335805,0.000000
24262183711200,0.000000
24262189934638,0.000000
24262196134951,0.000000
24262207471747,0.000000
24262213711561,0.000000
24262219947239,0.000000
24262231287937,0.000000
24262237456016,0.000000
24262248803469,0.000000
24262255050085,0.000000
24262261196204,0.000000
24262272434639,0.000000
24262278634071,0.000000
24262289848095,0.000000
24262296051285,0.000000
24262302192402,0.000000
24262313441493,0.000000
24262319656829,0.000000
24262325824594,0.000000
24262337069827,0.000000
24262343200338,0.000000
24262354404488,0.000000
24262360585829,0.000000
24262366803081,0.000000
24262378134692,0.000000
24262384326929,0.000000
24262390556782,0.000000
24262401853609,0.000000
24262408073672,0.000000
24262414276217,0.000000
24262425607366,0.000000
24262431846917,0.000000
24262438070355,0.000000
24262449371203,0.000000
24262455615282,0.000000
24262467110871,0.000000
24262473393800,0.000000
24262479645750,0.000000
24262491035227,0.000000
24262497222825,0.000000
24262503367478,0.000000
24262514622955,0.000000
24262520857785,0.000000
24262527058172,0.000000
24262538384897,0.000000
24262544591522,0.000000
24262550807063,0.000000
24262562085772,0.000000
24262568373308,0.000000
24262574623166,0.000000
24262585952857,0.000000
24262592149966,0.000000
24262603493230,0.000000
24262609730233,0.000000
24262615936135,0.000000
24262627286181,0.000000
24262633530383,0.000000
24262639748355,0.000000
24262651058958,0.000000
24262657274004,0.000000
24262663631711,0.000000
24262674969537,0.000000
24262681206147,0.000000
24262692548195,0.000000
24262698839060,0.000000
24262705043333,0.000000
24262716340132,0.000000
24262722543863,0.000000
24262728740842,0.000000
24262740051474,0.000000
24262746250776,0.000000
24262752465752,0.000000
24262763741031,0.000000
24262769938133,0.000000
24262781220445,0.000000
24262787402001,0.000000
24262793600578,0.000000
24262804918827,0.000000
24262811116174,0.000000
24262817295321,0.000000
24262828635608,0.000000
24262834882416,0.000000
24262841052332,0.000000
24262852308575,0.000000
24262858529564,0.000000
24262869794937,0.000000
24262875999921,0.000000
24262882192235,0.000000
24262893450229,0.000000
24262899665899,0.000000
24262910986040,0.000000
24262917239726,0.000000
24262923432240,0.000000
24262934765156,0.000000
24262941047115,0.000000
24262947296447,0.000000
24262958773107,0.000000
24262965067675,0.000000
24262971247311,0.000000
24262982589152,0.000000
24262988852317,0.000000
24262995140846,0.000000
24263006425899,0.000000
24263012609115,0.000000
24263023912983,0.000000
24263030120888,0.000000
24263036310147,0.000000
24263047627176,0.000000
24263053809649,0.000000
24263060009448,0.000000
24263071289562,0.000000
24263077487836,0.000000
24263083723309,0.000000
24263095063263,0.000000
24263101340678,0.000000
24263112657409,0.000000
24263118894311,0.000000
24263125111230,0.000000
24263136375680,0.000000
24263142566405,0.000000
24263148751259,0.000000
24263160028954,0.000000
24263166238786,0.000000
24263172411424,0.000000
24263183652810,0.000000
24263189848737,0.000000
24263201236720,0.000000
24263207431146,0.000000
24263213661959,0.000000
24263224965746,0.000000
24263231168536,0.000000
24263237353462,0.000000
24263248590077,0.000000
24263254738211,0.000000
24263260870344,0.000000
24263272123748,0.000000
24263278293142,0.000000
24263289598639,0.000000
24263295760212,0.000000
24263301915126,0.000000
24263313138833,0.000000
24263319297022,0.000000
24263325474556,0.000000
24263336691732,0.000000
24263342855638,0.000000
24263354179932,0.000000
24263360475466,0.000000
24263366730998,0.000000
24263378087786,0.000000
24263384344975,0.000000
24263390566736,0.000000
24263401885199,0.000000
24263408092893,0.000000
24263414334627,0.000000
24263425722078,0.000000
24263431992533,0.000000
24263443308868,0.000000
24263449560938,0.000000
24263455799982,0.000000
24263467141765,0.000000
24263473382539,0.000000
24263479683507,0.000000
24263491050027,0.000000
24263497300983,0.000000
24263503505449,0.000000
24263514783093,0.000000
24263521026394,0.000000
24263527251299,0.000000
24263538595244,0.000000
24263544859715,0.000000
24263556286651,0.000000
24263562579322,0.000000
24263568835281,0.000000
24263580134832,0.000000
24263586505293,0.000000
24263592790928,0.000000
24263604177388,0.000000
24263610408221,0.000000
24263616634646,0.000000
24263627961307,0.000000
24263634194170,0.000000
24263640413131,0.000000
24263651859250,0.000000
24263658269834,0.000000
24263664693398,0.000000
24263676200225,0.000000
24263682553512,0.000000
24263688929453,0.000000
24263700478256,0.000000
24263706870627,0.000000
24263713377319,0.000000
24263724999919,0.000000
24263731342088,0.000000
24263737728844,0.000000
24263749227054,0.000000
24263755565049,0.000000
24263761842064,0.000000
24263773231520,0.000000
24263779494479,0.000000
24263785776376,0.000000
24263797094147,0.000000
24263803338004,0.000000
24263814680337,0.000000
24263820914859,0.000000
24263827222844,0.000000
24263838608486,0.000000
24263844990144,0.000000
24263851304104,0.000000
24263862678219,0.000000
24263869080541,0.000000
24263875316325,0.000000
24263886695130,0.000000
24263892996993,0.000000
24263899298523,0.000000
24263910590841,0.000000
24263916781957,0.000000
24263922964938,0.000000
24263934218105,0.000000
24263940402135,0.000000
24263951726814,0.000000
24263957997208,0.000000
24263964234182,0.000000
24263975476092,0.000000
24263981642451,0.000000
24263987879269,0.000000
24263999270526,0.000000
24264005470482,0.000000
24264016743757,0.000000
24264023011929,0.000000
24264029321067,0.000000
24264040709504,0.000000
24264047029771,0.000000
24264053265662,0.000000
24264064632013,0.000000
24264070904992,0.000000
24264077187252,0.000000
24264088526493,0.000000
24264094766507,0.000000
24264101023164,0.000000
24264112305131,0.000000
24264118549897,0.000000
24264124796337,0.000000
24264136156991,0.000000
24264142374257,0.000000
24264153755405,0.000000
24264160051239,0.000000
24264166316390,0.000000
24264177708839,0.000000
24264183928273,0.000000
24264190119776,0.000000
24264201400734,0.000000
24264207628735,0.000000
24264213791423,0.000000
24264225047410,0.000000
24264231312410,0.000000
24264237581644,0.000000
24264248820033,0.000000
24264254995703,0.000000
24264266321007,0.000000
24264272498754,0.000000
24264278653892,0.000000
24264289911279,0.000000
24264296084679,0.000000
24264302248739,0.000000
24264313485731,0.000000
24264319653582,0.000000
24264330899702,0.000000
24264337100748,0.000000
24264343248462,0.000000
24264354460387,0.000000
24264360619959,0.000000
24264366834379,0.000000
24264378203252,0.000000
24264384493587,0.000000
24264395750109,0.000000
24264401939969,0.000000
24264408131958,0.000000
24264419436024,0.000000
24264425650009,0.000000
24264431865006,0.000000
24264443200626,0.000000
24264449459379,0.000000
24264455661932,0.000000
24264467025682,0.000000
24264473245609,0.000000
24264484695748,0.000000
24264490946853,0.000000
24264497143972,0.000000
24264508431589,0.000000
24264514620086,0.000000
24264520806831,0.000000
24264532115638,0.000000
24264538400743,0.000000
24264544601688,0.000000
24264555914456,0.000000
24264562145598,0.000000
24264568456469,0.000000
24264579807904,0.000000
24264586098295,0.000000
24264592405640,0.000000
24264603819784,0.000000
24264610077594,0.000000
24264621454367,0.000000
24264627699142,0.000000
24264633947783,0.000000
24264645237187,0.000000
24264651504354,0.000000
24264657721797,0.000000
24264669147110,0.000000
24264675457626,0.000000
24264681676034,0.000000
24264692937171,0.000000
24264699235680,0.000000
24264705592632,0.000000
24264716917778,0.000000
24264723133104,0.000000
24264729394289,0.000000
24264740946039,0.000000
24264747146209,0.000000
24264758471933,0.000000
24264764715183,0.000000
24264770933937,0.000000
24264782251034,0.000000
24264788457453,0.000000
24264794642795,0.000000
24264805945578,0.000000
24264812130758,0.000000
24264823425664,0.000000
24264829631584,0.000000
24264835828676,0.000000
24264847178978,0.000000
24264853497808,0.000000
24264859823581,0.000000
24264871222835,0.000000
24264877495541,0.000000
24264883783488,0.000000
24264895115351,0.000000
24264901340243,0.000000
24264912736046,0.000000
24264919167303,0.000000
24264925378578,0.000000
24264936920283,0.000000
24264943306974,0.000000
24264949606250,0.000000
24264960981364,0.000000
24264967272532,0.000000
24264973508305,0.000000
24264984850318,0.000000
24264991086703,0.000000
24264997379226,0.000000
24265008801982,0.000000
24265015008722,0.000000
24265021168013,0.000000
24265032479055,0.000000
24265038714214,0.000000
24265050088861,0.000000
24265056332157,0.000000
24265062651625,0.000000
24265074104230,0.000000
24265080378467,0.000000
24265086625616,0.000000
24265097958811,0.000000
24265104198453,0.000000
24265110452371,0.000000
24265121898048,0.000000
24265128149906,0.000000
24265134443847,0.000000
24265145789891,0.000000
24265152045412,0.000000
24265158219054,0.000000
24265169529600,0.000000
24265175805184,0.000000
24265187138833,0.000000
24265193451483,0.000000
24265199830684,0.000000
24265211419110,0.000000
24265217829788,0.000000
24265224280401,0.000000
24265230585592,0.000000
24265242027827,0.000000
24265248206237,0.000000
24265259606711,0.000000
24265265939211,0.000000
24265272238319,0.000000
24265278460284,0.000000
24265289965771,0.000000
24265296206492,0.000000
24265307455986,0.000000
24265313722632,0.000000
24265319986225,0.000000
24265331307430,0.000000
24265337537447,0.000000
24265343794972,0.000000
24265355238358,0.000000
24265361589437,0.000000
24265367927360,0.000000
24265379335456,0.000000
24265385722854,0.000000
24265392043208,0.000000
24265403317435,0.000000
24265409514147,0.000000
24265420803299,0.000000
24265426977817,0.000000
24265433097668,0.000000
24265444345225,0.000000
24265450556994,0.000000
24265456748264,0.000000
24265468058955,0.000000
24265474194996,0.000000
24265480324310,0.000000
24265491522589,0.000000
24265497656571,0.000000
24265508895126,0.000000
24265515058025,0.000000
24265521228629,0.000000
24265532424815,0.000000
24265538591461,0.000000
24265544755567,0.000000
24265555974705,0.000000
24265562089546,0.000000
24265573292259,0.000000
24265579437617,0.000000
24265585587860,0.000000
24265596807528,0.000000
24265603061790,0.000000
24265609217389,0.000000
24265620454568,0.000000
24265626667387,0.000000
24265637954525,0.000000
24265644132918,0.000000
24265650314010,0.000000
24265661599937,0.000000
24265667825519,0.000000
24265679126437,0.000000
24265685276798,0.000000
24265691413459,0.000000
24265702618557,0.000000
24265708779954,0.000000
24265714967454,0.000000
24265726195932,0.000000
24265732376412,0.000000
24265743603036,0.000000
24265749772049,0.000000
24265755925247,0.000000
24265767150967,0.000000
24265773288441,0.000000
24265779421429,0.000000
24265790618381,0.000000
24265796757579,0.000000
24265807991422,0.000000
24265814137312,0.000000
24265820269884,0.000000
24265826404074,0.000000
24265837627795,0.000000
24265843769188,0.000000
24265854992405,0.000000
24265861083665,0.000000
24265867219857,0.000000
24265878454500,0.000000
24265884603993,0.000000
24265895796371,0.000000
24265901979757,0.000000
24265908077348,0.000000
24265919273345,0.000000
24265925409063,0.000000
24265931571495,0.000000
24265942770062,0.000000
24265948929277,0.000000
24265960166828,0.000000
24265966310871,0.000000
24265972475136,0.000000
24265983762754,0.000000
24265990047354,0.000000
24265996229357,0.000000
24266007431101,0.000000
24266013641653,0.000000
24266024956368,0.000000
24266031131912,0.000000
24266037315030,0.000000
24266048601702,0.000000
24266054812699,0.000000
24266061084941,0.000000
24266072478636,0.000000
24266078676442,0.000000
24266089979440,0.000000
24266096203368,0.000000
24266102396795,0.000000
24266113721798,0.000000
24266120195898,0.000000
24266131615165,0.000000
24266137858272,0.000000
24266144058613,0.000000
24266155365060,0.000000
24266161615394,0.000000
24266167843573,0.000000
24266179141528,0.000000
24266185332295,0.000000
24266191497345,0.000000
24266202847652,0.000000
24266209067107,0.000000
24266215370805,0.000000
24266226745851,0.000000
24266232942116,0.000000
24266239112102,0.000000
24266250375386,0.000000
24266256514254,0.000000
24266267750680,0.000000
24266273959306,0.000000
24266280114628,0.000000
24266291330508,0.000000
24266297502138,0.000000
24266308748885,0.000000
24266314918122,0.000000
24266321079097,0.000000
24266332331353,0.000000
24266338505608,0.000000
24266344753960,0.000000
24266356108346,0.000000
24266362322378,0.000000
24266373668334,0.000000
24266379863184,0.000000
24266386103348,0.000000
24266397426497,0.000000
24266403657701,0.000000
24266409870269,0.000000
24266421143251,0.000000
24266427330951,0.000000
24266433520452,0.000000
24266444789718,0.000000
24266451013638,0.000000
24266457275512,0.000000
24266468575120,0.000000
24266474756805,0.000000
24266486077657,0.000000
24266492280377,0.000000
24266498490349,0.000000
24266509817353,0.000000
24266516008500,0.000000
24266522181926,0.000000
24266533438199,0.000000
24266539624701,0.000000
24266550890022,0.000000
24266557064990,0.000000
24266563248657,0.000000
24266574626117,0.000000
24266580822622,0.000000
24266592083054,0.000000
24266598286017,0.000000
24266604500986,0.000000
24266615765338,0.000000
24266621950928,0.000000
24266628126531,0.000000
24266639407143,0.000000
24266645635970,0.000000
24266651826569,0.000000
24266663195629,0.000000
24266669430880,0.000000
24266680779581,0.000000
24266687042872,0.000000
24266693256350,0.000000
24266704573824,0.000000
24266710829067,0.000000
24266717047167,0.000000
24266728315005,0.000000
24266734505982,0.000000
24266740654774,0.000000
24266751880508,0.000000
24266758067886,0.000000
24266764223636,0.000000
24266775450836,0.000000
24266781590310,0.000000
24266792863919,0.000000
24266799034095,0.000000
24266805186281,0.000000
24266816391158,0.000000
24266822530731,0.000000
24266833740537,0.000000
24266839880833,0.000000
24266846056812,0.000000
24266857275293,0.000000
24266863461411,0.000000
24266869660015,0.000000
24266880947048,0.000000
24266887159238,0.000000
24266893359644,0.000000
24266904739260,0.000000
24266910971543,0.000000
24266922383235,0.000000
24266928719130,0.000000
24266935051574,0.000000
24266946487442,0.000000
24266952728803,0.000000
24266958945480,0.000000
24266970299217,0.000000
24266976561443,0.000000
24266982759691,0.000000
24266994100355,0.000000
24267000287886,0.000000
24267006441968,0.000000
24267017728924,0.000000
24267023928708,0.000000
24267035220054,0.000000
24267041408887,0.000000
24267047622145,0.000000
24267058942768,0.000000
24267065186861,0.000000
24267071431583,0.000000
24267082754739,0.000000
24267089054908,0.000000
24267095239955,0.000000
24267106511416,0.000000
24267112707524,0.000000
24267124082275,0.000000
24267130278632,0.000000
24267136536008,0.000000
24267147805521,0.000000
24267154079656,0.000000
24267160258029,0.000000
24267171545120,0.000000
24267177730476,0.000000
24267183914133,0.000000
24267195208676,0.000000
24267201400337,0.000000
24267212676096,0.000000
24267218872289,0.000000
24267225048369,0.000000
24267236368512,0.000000
24267242586903,0.000000
24267253872368,0.000000
24267260071825,0.000000
24267266248899,0.000000
24267277519287,0.000000
24267283708497,0.000000
24267294964227,0.000000
24267301126249,0.000000
24267307299565,0.000000
24267318585180,0.000000
24267324773500,0.000000
24267336150591,0.000000
24267342373206,0.000000
24267348598746,0.000000
24267359893054,0.000000
24267366115181,0.000000
24267372344045,0.000000
24267383621489,0.000000
24267389810827,0.000000
24267401081943,0.000000
24267407278629,0.000000
24267413466468,0.000000
24267424811473,0.000000
24267431020342,0.000000
24267437204210,0.000000
24267448467310,0.000000
24267454690404,0.000000
24267465983358,0.000000
24267472180259,0.000000
24267478351381,0.000000
24267489602804,0.000000
24267495847021,0.000000
24267502079256,0.000000
24267513372329,0.000000
24267519625263,0.000000
24267530904417,0.000000
24267537050954,0.000000
24267548328277,0.000000
24267554548508,0.000000
24267560722911,0.000000
24267572010328,0.000000
24267578204519,0.000000
24267584392624,0.000000
24267595679542,0.000000
24267601898515,0.000000
24267613188948,0.000000
24267619436250,0.000000
24267625618520,0.000000
24267636876118,0.000000
24267643052932,0.000000
24267649238072,0.000000
24267660573544,0.000000
24267666780657,0.000000
24267672972283,0.000000
24267684196604,0.000000
24267690387805,0.000000
24267701643967,0.000000
24267707826530,0.000000
24267714022524,0.000000
24267725294091,0.000000
24267731546787,0.000000
24267737741385,0.000000
24267748972072,0.000000
24267755118944,0.000000
24267761263002,0.000000
24267772488766,0.000000
24267778632686,0.000000
24267789860144,0.000000
24267796048715,0.000000
24267802224968,0.000000
24267813462022,0.000000
24267819631238,0.000000
24267830948213,0.000000
24267837098101,0.000000
24267843292193,0.000000
24267849464760,0.000000
24267860749783,0.000000
24267866981328,0.000000
24267878330930,0.000000
24267884573341,0.000000
24267890779257,0.000000
24267902119603,0.000000
24267908321757,0.000000
24267919743054,0.000000
24267926041950,0.000000
24267932293893,0.000000
24267943650203,0.000000
24267949912919,0.000000
24267956139682,0.000000
24267967425071,0.000000
24267973617013,0.000000
24267979796367,0.000000
24267991167998,0.000000
24267997393002,0.000000
24268003663134,0.000000
24268014910816,0.000000
24268021100046,0.000000
24268032315501,0.000000
24268038472684,0.000000
24268044606610,0.000000
24268055808367,0.000000
24268062018542,0.000000
24268068211651,0.000000
24268079473954,0.000000
24268085669287,0.000000
24268096945225,0.000000
24268103317506,0.000000
24268109794912,0.000000
24268116094096,0.000000
24268127355032,0.000000
24268133550467,0.000000
24268139723194,0.000000
24268150973855,0.000000
24268157230852,0.000000
24268168551893,0.000000
24268174738902,0.000000
24268180931719,0.000000
24268192227515,0.000000
24268198475469,0.000000
24268209805421,0.000000
24268216014344,0.000000
24268222206739,0.000000
24268233467428,0.000000
24268239669216,0.000000
24268245858039,0.000000
24268257137054,0.000000
24268263344630,0.000000
24268269528395,0.000000
24268280794771,0.000000
24268287017450,0.000000
24268298485747,0.000000
24268304740712,0.000000
24268310940692,0.000000
24268322211619,0.000000
24268328390239,0.000000
24268334608305,0.000000
24268345858230,0.000000
24268352050737,0.000000
24268358224079,0.000000
24268369503705,0.000000
24268375729946,0.000000
24268386997309,0.000000
24268393220333,0.000000
24268399485737,0.000000
24268410819524,0.000000
24268417071007,0.000000
24268423290915,0.000000
24268434562022,0.000000
24268440764761,0.000000
24268446940120,0.000000
24268458308225,0.000000
24268464607166,0.000000
24268470890917,0.000000
24268482161096,0.000000
24268488450756,0.000000
24268499840374,0.000000
24268506100529,0.000000
24268512297406,0.000000
24268523625327,0.000000
24268529885322,0.000000
24268536101182,0.000000
24268547421127,0.000000
24268553715227,0.000000
24268559956939,0.000000
24268571251410,0.000000
24268577487572,0.000000
24268583722414,0.000000
24268595072638,0.000000
24268601305100,0.000000
24268612635154,0.000000
24268618893101,0.000000
24268625131219,0.000000
24268636497666,0.000000
24268642875950,0.000000
24268649290826,0.000000
24268660724061,0.000000
24268667109623,0.000000
24268673334486,0.000000
24268684656155,0.000000
24268690883147,0.000000
24268697137086,0.000000
24268708492129,0.000000
24268714745749,0.000000
24268720986619,0.000000
24268732315787,0.000000
24268738576841,0.000000
24268744834835,0.000000
24268756166002,0.000000
24268762401059,0.000000
24268773733586,0.000000
24268779959225,0.000000
